IL	river grove	41.924	-87.838	2	1
IL	riverdale	41.643	-87.636	4	1
IL	riverside	41.831	-87.816	2	1
IL	riverton	39.846	-89.536	3	1
IL	riverwoods	42.173	-87.895	4	1
IL	roanoke	40.799	-89.201	1	1
IL	robbins	41.643	-87.708	1	1
IL	roberts	40.615	-88.184	0	1
IL	robinson	39.009	-87.733	5	1
IL	rochelle	41.919	-89.064	14	1
IL	rochester	39.746	-89.567	3	1
IL	rock city	42.413	-89.471	0	1
IL	rock falls	41.772	-89.694	4	1
IL	rock island	41.47	-90.583	17	1
IL	rock island arsenal	41.517	-90.54	2	0
IL	rockbridge	39.269	-90.207	1	1
IL	rockdale	41.505	-88.125	1	1
IL	rockford	42.259	-89.065	65	1
IL	rockport	39.539	-91.013	0	0
IL	rockton	42.447	-89.063	7	1
IL	rockwood	37.837	-89.692	0	1
IL	rolling meadows	42.075	-88.025	6	1
IL	rome	40.877	-89.513	2	0
IL	romeoville	41.628	-88.101	19	1
IL	roodhouse	39.484	-90.374	1	1
IL	roscoe	42.426	-89.009	10	1
IL	rose hill	39.104	-88.15	1	1
IL	roselle	41.98	-88.086	6	1
IL	rosemont	41.989	-87.872	2	1
IL	roseville	40.731	-90.664	1	1
IL	rosewood heights	38.888	-90.073	2	0
IL	rosiclare	37.426	-88.352	2	1
IL	rossville	40.381	-87.67	1	1
IL	round lake	42.343	-88.102	6	1
IL	round lake beach	42.382	-88.081	5	1
IL	round lake heights	42.385	-88.106	1	1
IL	round lake park	42.341	-88.081	2	1
IL	roxana	38.832	-90.047	7	1
IL	royal	40.193	-87.972	0	1
IL	royal lakes	39.113	-89.959	0	1
IL	royalton	37.878	-89.114	1	1
IL	ruma	38.131	-90	1	1
IL	rushville	40.12	-90.567	2	1
IL	russellville	38.819	-87.53	0	1
IL	rutland	40.984	-89.041	1	1
IL	sadorus	39.967	-88.345	1	1
IL	sailor springs	38.764	-88.36	0	1
IL	salem	38.628	-88.959	7	1
IL	sammons point	41.032	-87.858	2	1
IL	san jose	40.305	-89.605	0	1
IL	sandoval	38.612	-89.119	1	1
IL	sandwich	41.65	-88.619	5	1
IL	sauget	38.586	-90.153	5	1
IL	sauk village	41.49	-87.571	4	1
IL	saunemin	40.892	-88.405	0	1
IL	savanna	42.094	-90.139	3	1
IL	savoy	40.059	-88.254	3	1
IL	sawyerville	39.082	-89.805	1	1
IL	saybrook	40.428	-88.526	1	1
IL	scales mound	42.475	-90.253	1	1
IL	schaumburg	42.029	-88.084	19	1
IL	schiller park	41.959	-87.869	3	1
IL	schram city	39.16	-89.467	1	1
IL	sciota	40.563	-90.748	0	1
IL	scott afb	38.543	-89.852	4	0
IL	scottville	39.478	-90.104	1	1
IL	seaton	41.102	-90.799	2	1
IL	seatonville	41.367	-89.275	1	1
IL	secor	40.742	-89.135	0	1
IL	seneca	41.303	-88.615	6	1
IL	serena	41.487	-88.732	0	0
IL	sesser	38.09	-89.051	1	1
IL	seymour	40.107	-88.427	0	0
IL	shabbona	41.764	-88.882	1	1
IL	shannon	42.152	-89.74	0	1
IL	shawneetown	37.716	-88.187	1	1
IL	sheffield	41.358	-89.739	1	1
IL	shelbyville	39.409	-88.8	4	1
IL	sheldon	40.771	-87.566	1	1
IL	sheridan	41.53	-88.681	2	1
IL	sherman	39.89	-89.604	3	1
IL	sherrard	41.314	-90.497	1	1
IL	shiloh	38.552	-89.915	11	1
IL	shipman	39.119	-90.045	1	1
IL	shirley	40.407	-89.064	0	0
IL	shorewood	41.518	-88.215	8	1
IL	shumway	39.183	-88.653	0	1
IL	sibley	40.588	-88.378	0	1
IL	sidell	39.91	-87.824	1	1
IL	sidney	40.025	-88.072	1	1
IL	sigel	39.225	-88.495	0	1
IL	silvis	41.498	-90.41	4	1
IL	simpson	37.467	-88.758	1	1
IL	sims	38.362	-88.535	1	1
IL	skokie	42.036	-87.74	10	1
IL	sleepy hollow	42.09	-88.314	2	1
IL	smithboro	38.895	-89.34	1	1
IL	smithfield	40.474	-90.295	0	1
IL	smithton	38.414	-89.99	5	1
IL	smithville	40.659	-89.803	1	0
IL	solon mills	42.442	-88.276	0	0
IL	somonauk	41.635	-88.687	3	1
IL	sorento	39.001	-89.575	1	1
IL	south barrington	42.089	-88.157	7	1
IL	south beloit	42.485	-89.027	6	1
IL	south chicago heights	41.483	-87.637	2	1
IL	south elgin	41.99	-88.314	7	1
IL	south holland	41.598	-87.603	7	1
IL	south jacksonville	39.699	-90.224	2	1
IL	south pekin	40.495	-89.652	1	1
IL	south roxana	38.811	-90.06	2	1
IL	south wilmington	41.174	-88.279	0	1
IL	southern view	39.755	-89.652	1	1
IL	sparland	41.03	-89.441	1	1
IL	sparta	38.139	-89.731	11	1
IL	spaulding	39.866	-89.545	1	1
IL	spillertown	37.765	-88.924	0	1
IL	spring bay	40.821	-89.531	1	1
IL	spring grove	42.451	-88.24	9	1
IL	spring valley	41.323	-89.183	7	1
IL	springerton	38.179	-88.355	0	1
IL	springfield	39.791	-89.645	61	1
IL	st anne	41.023	-87.717	1	1
IL	st augustine	40.721	-90.407	1	1
IL	st charles	41.919	-88.311	14	1
IL	st david	40.492	-90.052	0	1
IL	st elmo	39.022	-88.851	1	1
IL	st francisville	38.592	-87.648	1	1
IL	st jacob	38.718	-89.763	1	1
IL	st johns	38.035	-89.239	1	1
IL	st joseph	40.115	-88.036	2	1
IL	st libory	38.363	-89.718	1	1
IL	st peter	38.868	-88.85	1	1
IL	st rose	38.683	-89.554	1	1
IL	standard	41.256	-89.182	1	1
IL	standard city	39.35	-89.784	1	1
IL	stanford	40.432	-89.221	1	1
IL	staunton	39.012	-89.791	4	1
IL	ste marie	38.93	-88.028	1	1
IL	steeleville	38.008	-89.662	2	1
IL	steger	41.472	-87.618	3	1
IL	sterling	41.8	-89.696	6	1
IL	steward	41.848	-89.02	0	1
IL	stewardson	39.264	-88.63	1	1
IL	stickney	41.817	-87.774	2	1
IL	stillman valley	42.105	-89.179	1	1
IL	stockton	42.353	-90.002	2	1
IL	stone park	41.903	-87.881	0	1
IL	stonefort	37.622	-88.704	1	1
IL	stonington	39.639	-89.192	0	1
IL	stoy	38.997	-87.834	1	1
IL	strasburg	39.35	-88.622	1	1
IL	strawn	40.654	-88.4	1	1
IL	streamwood	42.021	-88.178	8	1
IL	streator	41.125	-88.83	7	1
IL	stronghurst	40.746	-90.909	1	1
IL	sublette	41.643	-89.229	0	1
IL	sugar grove	41.769	-88.449	11	1
IL	sullivan	39.595	-88.609	3	1
IL	summerfield	38.596	-89.75	1	1
IL	summit	41.788	-87.814	2	1
IL	sumner	38.715	-87.867	1	1
IL	sun river terrace	41.123	-87.733	1	1
IL	sunnyland	41.572	-88.145	0	0
IL	swansea	38.552	-89.988	6	1
IL	swedona	41.28	-90.443	0	0
IL	sycamore	41.997	-88.678	10	1
IL	symerton	41.326	-88.053	0	1
IL	table grove	40.365	-90.425	0	1
IL	tallula	39.946	-89.937	1	1
IL	tamaroa	38.136	-89.229	1	1
IL	tamms	37.242	-89.271	2	1
IL	tampico	41.631	-89.785	0	1
IL	taylor ridge	41.389	-90.671	2	0
IL	taylor springs	39.132	-89.495	1	1
IL	taylorville	39.563	-89.308	10	1
IL	tennessee	40.411	-90.836	0	1
IL	teutopolis	39.132	-88.48	2	1
IL	thawville	40.673	-88.114	0	1
IL	thayer	39.54	-89.758	1	1
IL	the galena territory	42.394	-90.325	11	0
IL	thebes	37.212	-89.451	2	1
IL	third lake	42.37	-88.009	1	1
IL	thomasboro	40.244	-88.188	1	1
IL	thompsonville	37.911	-88.765	2	1
IL	thomson	41.975	-90.112	2	1
IL	thornton	41.574	-87.619	2	1
IL	tilden	38.212	-89.684	1	1
IL	tilton	40.095	-87.642	4	1
IL	timberlane	42.336	-88.866	2	1
IL	tinley park	41.569	-87.804	16	1
IL	tiskilwa	41.292	-89.507	0	1
IL	toledo	39.273	-88.242	1	1
IL	tolono	39.991	-88.262	2	1
IL	toluca	41.004	-89.134	1	1
IL	tonica	41.216	-89.07	1	1
IL	topeka	40.33	-89.931	0	1
IL	toulon	41.093	-89.863	1	1
IL	tovey	39.588	-89.449	0	1
IL	towanda	40.563	-88.901	1	1
IL	tower hill	39.387	-88.959	1	1
IL	tower lakes	42.228	-88.155	1	1
IL	tremont	40.525	-89.489	1	1
IL	trenton	38.608	-89.685	2	1
IL	trilla	39.375	-88.351	0	0
IL	triumph	41.499	-89.02	0	0
IL	trivoli	40.698	-89.889	2	0
IL	trout valley	42.196	-88.251	0	1
IL	troy	38.74	-89.883	6	1
IL	troy grove	41.466	-89.082	1	1
IL	tuscola	39.796	-88.275	3	1
IL	twin grove	40.479	-89.102	4	0
IL	ullin	37.28	-89.176	3	1
IL	union	42.232	-88.545	1	1
IL	union hill	41.108	-88.146	0	1
IL	unity	37.152	-89.273	1	0
IL	university park	41.447	-87.713	11	1
IL	urbana	40.11	-88.197	12	1
IL	ursa	40.074	-91.372	1	1
IL	valier	38.018	-89.044	1	1
IL	valley city	39.707	-90.649	0	1
IL	valmeyer	38.306	-90.298	3	1
IL	vandalia	38.975	-89.111	8	1
IL	varna	41.035	-89.224	0	1
IL	venedy	38.397	-89.646	0	1
IL	venetian village	42.406	-88.046	2	0
IL	venice	38.672	-90.169	2	1
IL	vergennes	37.902	-89.34	0	1
IL	vermilion	39.58	-87.588	1	1
IL	vermont	40.296	-90.429	1	1
IL	vernon	38.801	-89.088	1	1
IL	vernon hills	42.234	-87.961	8	1
IL	verona	41.216	-88.505	0	1
IL	versailles	39.884	-90.659	1	1
IL	victoria	41.034	-90.087	0	1
IL	vienna	37.414	-88.887	3	1
IL	villa grove	39.864	-88.16	2	1
IL	villa park	41.886	-87.978	5	1
IL	viola	41.205	-90.586	1	1
IL	virden	39.506	-89.771	2	1
IL	virgil	41.956	-88.529	2	1
IL	virginia	39.953	-90.21	1	1
IL	volo	42.33	-88.159	4	1
IL	wadsworth	42.451	-87.925	10	1
IL	waggoner	39.378	-89.653	0	1
IL	walnut	41.557	-89.591	1	1
IL	walnut hill	38.478	-89.044	0	1
IL	walshville	39.069	-89.619	0	1
IL	waltonville	38.216	-89.038	1	1
IL	wamac	38.491	-89.148	1	1
IL	wapella	40.222	-88.961	1	1
IL	warren	42.495	-89.991	1	1
IL	warrensburg	39.932	-89.063	1	1
IL	warrenville	41.821	-88.187	5	1
IL	warsaw	40.351	-91.428	7	1
IL	washburn	40.92	-89.292	1	1
IL	washington	40.706	-89.433	9	1
IL	washington park	38.628	-90.093	3	1
IL	wataga	41.025	-90.275	1	1
IL	waterloo	38.341	-90.153	8	1
IL	waterman	41.766	-88.763	1	1
IL	watseka	40.775	-87.73	3	1
IL	watson	39.026	-88.569	1	1
IL	wauconda	42.277	-88.135	5	1
IL	waukegan	42.369	-87.871	24	1
IL	waverly	39.593	-89.953	1	1
IL	wayne	41.947	-88.253	6	1
IL	wayne city	38.348	-88.589	2	1
IL	waynesville	40.241	-89.124	0	1
IL	wedron	41.438	-88.775	1	0
IL	weldon	40.122	-88.75	0	1
IL	wellington	40.541	-87.68	0	1
IL	wenona	41.049	-89.052	1	1
IL	wenonah	39.32	-89.288	2	1
IL	west brooklyn	41.693	-89.147	0	1
IL	west chicago	41.894	-88.221	15	1
IL	west city	37.996	-88.949	2	1
IL	west dundee	42.111	-88.344	4	1
IL	west frankfort	37.899	-88.931	5	1
IL	west liberty	38.852	-88.085	1	0
IL	west peoria	40.697	-89.64	2	1
IL	west point	40.256	-91.183	0	1
IL	west salem	38.52	-88.009	2	1
IL	west union	39.214	-87.667	2	0
IL	west york	39.169	-87.673	0	0
IL	westchester	41.849	-87.891	4	1
IL	western springs	41.802	-87.901	3	1
IL	westervelt	39.479	-88.861	0	0
IL	westfield	39.456	-87.996	1	1
IL	westlake village	42.31	-89.292	1	0
IL	westmont	41.794	-87.973	5	1
IL	westville	40.044	-87.639	2	1
IL	wheaton	41.857	-88.108	11	1
IL	wheeler	39.043	-88.319	1	1
IL	wheeling	42.13	-87.922	9	1
IL	white city	39.071	-89.77	1	1
IL	white hall	39.439	-90.401	3	1
IL	white heath	40.087	-88.512	0	0
IL	whiteash	37.784	-88.931	1	0
IL	williamsfield	40.926	-90.018	1	1
IL	williamson	38.985	-89.763	1	1
IL	williamsville	39.956	-89.544	2	1
IL	willisville	37.983	-89.59	0	1
IL	willow hill	38.996	-88.022	1	1
IL	willow lake	42.334	-89.635	3	0
IL	willow springs	41.734	-87.884	4	1
IL	willowbrook	41.767	-87.942	3	1
IL	wilmette	42.077	-87.729	5	1
IL	wilmington	41.319	-88.16	14	1
IL	wilsonville	39.069	-89.855	1	1
IL	wilton center	41.352	-87.957	1	0
IL	winchester	39.63	-90.456	1	1
IL	windsor	39.439	-88.595	1	1
IL	winfield	41.878	-88.153	3	1
IL	winnebago	42.267	-89.234	2	1
IL	winnetka	42.106	-87.743	4	1
IL	winslow	42.493	-89.795	0	1
IL	winthrop harbor	42.481	-87.83	5	1
IL	witt	39.254	-89.349	1	1
IL	wonder lake	42.383	-88.35	5	1
IL	wood dale	41.966	-87.981	5	1
IL	wood river	38.863	-90.078	7	1
IL	woodhull	41.178	-90.322	1	1
IL	woodland	40.715	-87.731	0	1
IL	woodlawn	38.328	-89.034	1	1
IL	woodridge	41.737	-88.044	10	1
IL	woodson	39.627	-90.226	0	1
IL	woodstock	42.31	-88.435	13	1
IL	worden	38.931	-89.84	1	1
IL	worth	41.688	-87.793	2	1
IL	wyanet	41.361	-89.583	1	1
IL	wyoming	41.064	-89.773	1	1
IL	xenia	38.637	-88.638	0	1
IL	yale	39.12	-88.025	1	1
IL	yates city	40.778	-90.014	0	1
IL	yorkville	41.662	-88.429	20	1
IL	zeigler	37.906	-89.053	1	1
IL	zion	42.46	-87.851	10	1
IN	aberdeen	41.442	-87.117	1	0
IN	abington	39.733	-84.968	0	0
IN	adams	39.383	-85.561	0	0
IN	adams lake	41.55	-85.329	0	0
IN	advance	39.996	-86.62	1	1
IN	akron	41.039	-86.025	0	1
IN	alamo	39.983	-87.055	0	1
IN	albany	40.306	-85.232	2	1
IN	albion	41.397	-85.419	2	1
IN	alexandria	40.263	-85.674	3	1
IN	alford	38.493	-87.246	0	0
IN	alfordsville	38.56	-86.949	0	1
IN	alton	38.12	-86.419	0	1
IN	altona	41.352	-85.153	0	1
IN	ambia	40.489	-87.516	0	1
IN	amboy	40.603	-85.927	0	1
IN	americus	40.526	-86.763	0	0
IN	amity	39.427	-86.004	1	0
IN	amo	39.689	-86.613	1	1
IN	anderson	40.09	-85.689	42	1
IN	andersonville	39.5	-85.286	0	0
IN	andrews	40.86	-85.602	1	1
IN	angola	41.641	-85.011	7	1
IN	anoka	40.723	-86.285	0	0
IN	antioch	40.227	-86.506	0	0
IN	arcadia	40.174	-86.021	1	1
IN	arcola	41.106	-85.291	0	0
IN	ardmore	41.692	-86.324	2	0
IN	argos	41.238	-86.253	1	1
IN	arlington	39.641	-85.577	1	0
IN	arthur	38.347	-87.244	1	0
IN	ashley	41.521	-85.061	2	1
IN	atlanta	40.214	-86.027	0	1
IN	attica	40.287	-87.245	2	1
IN	auburn	41.368	-85.055	8	1
IN	aurora	39.07	-84.905	3	1
IN	austin	38.74	-85.811	3	1
IN	avilla	41.364	-85.232	2	1
IN	avoca	38.917	-86.556	2	0
IN	avon	39.761	-86.394	19	1
IN	azalia	39.092	-85.845	0	0
IN	bainbridge	39.761	-86.811	0	1
IN	barbee	41.292	-85.718	1	0
IN	bargersville	39.543	-86.203	19	1
IN	bass lake	41.223	-86.596	9	0
IN	batesville	39.298	-85.213	6	1
IN	battle ground	40.508	-86.853	1	1
IN	bear lake	41.326	-85.514	0	0
IN	beaver dam	41.095	-85.973	0	0
IN	bedford	38.86	-86.49	12	1
IN	beech grove	39.716	-86.087	4	1
IN	belleville	39.67	-86.479	1	0
IN	bennetts switch	40.587	-86.11	0	0
IN	benton	41.51	-85.766	1	0
IN	berne	40.657	-84.956	2	1
IN	bethany	39.534	-86.379	0	1
IN	bethel village	39.151	-85.925	0	0
IN	beverly shores	41.691	-86.979	4	1
IN	bicknell	38.774	-87.308	1	1
IN	big lake	41.269	-85.498	1	0
IN	billtown	39.51	-87.187	0	0
IN	bippus	40.944	-85.625	0	0
IN	birdseye	38.313	-86.699	1	1
IN	blairsville	38.079	-87.763	1	0
IN	blanford	39.668	-87.521	0	0
IN	blocher	38.721	-85.655	1	0
IN	bloomfield	39.026	-86.937	1	1
IN	blooming grove	39.509	-85.069	1	0
IN	bloomingdale	39.831	-87.25	1	1
IN	bloomington	39.164	-86.524	23	1
IN	blountsville	40.06	-85.24	0	1
IN	blue ridge	39.521	-85.638	0	0
IN	bluffton	40.743	-85.172	9	1
IN	boggstown	39.563	-85.912	0	0
IN	boone grove	41.355	-87.134	0	0
IN	boonville	38.047	-87.291	6	1
IN	borden	38.472	-85.948	1	1
IN	boston	39.741	-84.852	0	1
IN	boswell	40.517	-87.375	1	1
IN	bourbon	41.299	-86.117	1	1
IN	bowling green	39.38	-87.011	0	0
IN	boxley	40.168	-86.179	0	0
IN	brazil	39.522	-87.124	4	1
IN	bremen	41.449	-86.151	3	1
IN	bretzville	38.296	-86.866	1	0
IN	bridgeton	39.645	-87.176	0	0
IN	bright	39.225	-84.862	13	0
IN	brimfield	41.457	-85.402	1	0
IN	bringhurst	40.527	-86.525	0	0
IN	bristol	41.719	-85.825	4	1
IN	brook	40.866	-87.366	1	1
IN	brooklyn	39.545	-86.37	1	1
IN	brooksburg	38.736	-85.245	0	1
IN	brookston	40.601	-86.866	1	1
IN	brookville	39.423	-85.01	1	1
IN	browns crossing	39.407	-86.502	0	0
IN	brownsburg	39.834	-86.386	17	1
IN	brownstown	38.879	-86.048	2	1
IN	brownsville	39.665	-85.003	0	0
IN	bruceville	38.758	-87.415	0	1
IN	bryant	40.536	-84.963	0	1
IN	buck creek	40.487	-86.762	0	0
IN	buckskin	38.225	-87.415	1	0
IN	buffalo	40.889	-86.736	2	0
IN	bunker hill	40.66	-86.101	0	1
IN	burket	41.155	-85.969	0	1
IN	burlington	40.482	-86.395	1	1
IN	burnett	39.544	-87.299	0	0
IN	burnettsville	40.761	-86.595	1	1
IN	burney	39.318	-85.64	0	0
IN	burns city	38.817	-86.894	1	0
IN	burns harbor	41.619	-87.126	6	1
IN	burrows	40.677	-86.509	0	0
IN	butler	41.427	-84.872	2	1
IN	butlerville	39.033	-85.513	0	0
IN	cadiz	39.951	-85.487	0	1
IN	cambridge city	39.812	-85.171	1	1
IN	camden	40.61	-86.539	0	1
IN	campbellsburg	38.652	-86.265	1	1
IN	canaan	38.865	-85.301	0	0
IN	cannelburg	38.668	-86.998	0	1
IN	cannelton	37.912	-86.739	1	1
IN	canton	38.626	-86.035	0	0
IN	carbon	39.599	-87.108	0	1
IN	carlisle	38.961	-87.401	1	1
IN	carmel	39.965	-86.148	49	1
IN	carrollton	39.706	-85.82	1	0
IN	cartersburg	39.699	-86.466	0	0
IN	carthage	39.737	-85.571	1	1
IN	cass	39.088	-87.277	0	0
IN	cassville	40.556	-86.13	1	0
IN	cates	39.997	-87.338	0	0
IN	cayuga	39.947	-87.465	1	1
IN	cedar grove	39.356	-84.937	0	1
IN	cedar lake	41.372	-87.442	9	1
IN	celestine	38.386	-86.773	0	0
IN	centenary	39.659	-87.471	0	0
IN	center	40.437	-86.06	1	0
IN	center point	39.416	-87.076	1	1
IN	centerton	39.516	-86.396	0	0
IN	centerville	39.822	-84.999	4	1
IN	chain o lakes	41.707	-86.388	2	0
IN	chalmers	40.662	-86.868	0	1
IN	chandler	38.037	-87.374	3	1
IN	charlestown	38.43	-85.67	11	1
IN	charlottesville	39.791	-85.612	1	0
IN	chesterfield	40.113	-85.594	1	1
IN	chesterton	41.6	-87.055	9	1
IN	chili	40.863	-86.029	0	0
IN	chrisney	38.011	-87.031	1	1
IN	churubusco	41.231	-85.32	1	1
IN	cicero	40.122	-86.034	2	1
IN	clarks hill	40.247	-86.724	0	1
IN	clarksburg	39.435	-85.349	0	0
IN	clarksville	38.322	-85.768	10	1
IN	clay city	39.277	-87.113	1	1
IN	claypool	41.131	-85.882	0	1
IN	clayton	39.688	-86.522	1	1
IN	clear lake	41.739	-84.834	1	1
IN	clermont	39.817	-86.321	1	1
IN	clifford	39.283	-85.869	0	1
IN	clinton	39.661	-87.405	2	1
IN	cloverdale	39.521	-86.799	3	1
IN	cloverland	39.504	-87.226	1	0
IN	coal city	39.228	-87.044	0	0
IN	coalmont	39.19	-87.219	2	0
IN	coatesville	39.688	-86.669	1	1
IN	coesse	41.128	-85.401	1	0
IN	colburn	40.519	-86.712	0	0
IN	colfax	40.194	-86.667	0	1
IN	columbia city	41.163	-85.479	5	1
IN	columbus	39.209	-85.919	29	1
IN	commiskey	38.861	-85.643	1	0
IN	connersville	39.658	-85.142	8	1
IN	converse	40.579	-85.875	1	1
IN	cordry sweetwater lakes	39.307	-86.124	3	0
IN	cortland	38.974	-85.963	1	0
IN	corunna	41.436	-85.144	0	1
IN	cory	39.381	-87.204	0	0
IN	corydon	38.213	-86.126	2	1
IN	country club heights	40.125	-85.688	0	1
IN	country squire lakes	39.038	-85.685	3	0
IN	covington	40.141	-87.391	1	1
IN	cowan	40.106	-85.391	0	0
IN	craigville	40.777	-85.091	0	0
IN	crandall	38.288	-86.066	0	1
IN	crane	38.894	-86.901	0	1
IN	crawfordsville	40.042	-86.898	10	1
IN	cree lake	41.505	-85.275	1	0
IN	cromwell	41.403	-85.614	0	1
IN	cross plains	38.939	-85.206	0	0
IN	crothersville	38.794	-85.84	1	1
IN	crown point	41.409	-87.347	19	1
IN	crows nest	39.856	-86.169	0	1
IN	culver	41.217	-86.424	1	1
IN	cumberland	39.787	-85.945	3	1
IN	cutler	40.474	-86.525	0	0
IN	cynthiana	38.187	-87.709	0	1
IN	dale	38.185	-86.97	2	1
IN	daleville	40.119	-85.556	2	1
IN	dana	39.807	-87.495	0	1
IN	danville	39.759	-86.495	10	1
IN	darlington	40.107	-86.777	0	1
IN	darmstadt	38.091	-87.577	5	1
IN	dayton	40.375	-86.774	1	1
IN	decatur	40.829	-84.928	6	1
IN	decker	38.518	-87.524	0	1
IN	deer creek	40.615	-86.39	0	0
IN	delaware	39.146	-85.206	2	0
IN	delphi	40.583	-86.667	3	1
IN	demotte	41.199	-87.195	4	1
IN	denver	40.865	-86.077	0	1
IN	depauw	38.333	-86.222	0	0
IN	deputy	38.795	-85.653	0	0
IN	dillsboro	39.018	-85.053	1	1
IN	donaldson	41.362	-86.444	0	0
IN	dover hill	38.719	-86.801	1	0
IN	dresser	39.463	-87.424	0	0
IN	dublin	39.813	-85.205	1	1
IN	dubois	38.446	-86.797	2	0
IN	dugger	39.07	-87.259	1	1
IN	dune acres	41.652	-87.089	2	1
IN	duneland beach	41.758	-86.83	0	0
IN	dunkirk	40.374	-85.208	1	1
IN	dunlap	41.635	-85.923	5	0
IN	dunreith	39.803	-85.437	0	1
IN	dupont	38.891	-85.517	1	1
IN	dyer	41.498	-87.509	6	1
IN	earl park	40.686	-87.42	1	1
IN	east chicago	41.648	-87.453	14	1
IN	east enterprise	38.871	-84.988	0	0
IN	east germantown	39.813	-85.137	0	1
IN	east oolitic	38.9	-86.512	0	0
IN	eaton	40.327	-85.357	4	1
IN	eckerty	38.322	-86.612	1	0
IN	economy	39.977	-85.087	0	1
IN	eden	39.903	-85.769	0	0
IN	edgewood	40.103	-85.737	1	1
IN	edinburgh	39.351	-85.962	3	1
IN	edwardsport	38.813	-87.251	0	1
IN	elberfeld	38.162	-87.448	0	1
IN	elizabeth	38.124	-85.974	0	1
IN	elizabethtown	39.135	-85.812	0	1
IN	elizaville	40.124	-86.377	0	0
IN	elkhart	41.692	-85.962	28	1
IN	ellettsville	39.232	-86.624	5	1
IN	elnora	38.876	-87.085	1	1
IN	elrod	39.056	-85.163	1	0
IN	elwood	40.274	-85.837	4	1
IN	eminence	39.521	-86.642	0	0
IN	emison	38.798	-87.461	2	0
IN	enchanted hills	41.407	-85.67	1	0
IN	english	38.341	-86.459	3	1
IN	etna green	41.276	-86.043	1	1
IN	eugene	39.962	-87.473	0	0
IN	evansville	37.988	-87.535	47	1
IN	everton	39.566	-85.093	1	0
IN	fair oaks	41.075	-87.257	0	0
IN	fairbanks	39.218	-87.523	0	0
IN	fairland	39.585	-85.862	1	1
IN	fairmount	40.417	-85.648	2	1
IN	fairview	40.299	-85.198	1	0
IN	fairview park	39.682	-87.414	1	1
IN	farmersburg	39.253	-87.381	1	1
IN	farmland	40.19	-85.127	1	1
IN	ferdinand	38.228	-86.862	2	1
IN	fillmore	39.67	-86.753	2	1
IN	fish lake	41.558	-86.546	2	0
IN	fishers	39.962	-85.968	36	1
IN	fishersburg	40.072	-85.861	0	0
IN	flat rock	39.362	-85.831	0	0
IN	flora	40.545	-86.523	1	1
IN	florence	38.783	-84.926	0	0
IN	floyds knobs	38.333	-85.885	6	0
IN	folsomville	38.13	-87.162	0	0
IN	fontanet	39.571	-87.246	1	0
IN	forest	40.374	-86.332	0	0
IN	fortville	39.925	-85.846	4	1
IN	foster	40.142	-87.469	1	0
IN	fountain city	39.955	-84.919	0	1
IN	fountaintown	39.694	-85.782	1	0
IN	fowler	40.617	-87.318	1	1
IN	fowlerton	40.41	-85.573	0	1
IN	foxcliff estates	39.479	-86.394	2	0
IN	francesville	40.985	-86.884	0	1
IN	francisco	38.333	-87.448	1	1
IN	frankfort	40.281	-86.521	8	1
IN	franklin	39.495	-86.051	15	1
IN	frankton	40.221	-85.772	1	1
IN	fredericksburg	38.436	-86.196	1	0
IN	freelandville	38.865	-87.31	6	0
IN	freetown	38.979	-86.13	1	0
IN	fremont	41.728	-84.939	3	1
IN	french lick	38.546	-86.619	2	1
IN	ft branch	38.246	-87.573	1	1
IN	ft wayne	41.089	-85.144	111	1
IN	fulton	40.946	-86.264	0	1
IN	galena	38.357	-85.938	3	0
IN	galveston	40.577	-86.192	1	1
IN	garrett	41.353	-85.124	4	1
IN	gary	41.591	-87.347	50	1
IN	gas city	40.489	-85.594	5	1
IN	gaston	40.314	-85.501	0	1
IN	geneva	40.597	-84.957	1	1
IN	gentryville	38.11	-87.034	0	1
IN	georgetown	38.299	-85.963	2	1
IN	gilmer park	41.615	-86.248	0	0
IN	glenwood	39.626	-85.302	0	1
IN	glezen	38.417	-87.31	1	0
IN	goldsmith	40.291	-86.151	0	0
IN	goodland	40.764	-87.295	1	1
IN	goshen	41.574	-85.83	18	1
IN	gosport	39.351	-86.666	0	1
IN	grabill	41.209	-84.968	1	1
IN	grammer	39.153	-85.726	0	0
IN	grandview	37.936	-86.983	1	1
IN	grandview lake	39.152	-86.04	1	0
IN	granger	41.738	-86.134	25	0
IN	grantsburg	38.291	-86.471	1	0
IN	grayford	38.963	-85.578	0	0
IN	graysville	39.118	-87.556	0	0
IN	green hill	40.414	-87.112	0	0
IN	greencastle	39.642	-86.846	5	1
IN	greendale	39.148	-84.83	6	1
IN	greenfield	39.793	-85.773	14	1
IN	greens fork	39.891	-85.039	0	1
IN	greensboro	39.879	-85.464	0	1
IN	greensburg	39.351	-85.501	9	1
IN	greentown	40.477	-85.963	1	1
IN	greenville	38.373	-85.982	1	1
IN	greenwood	39.603	-86.109	28	1
IN	griffin	38.204	-87.915	0	1
IN	griffith	41.528	-87.424	8	1
IN	grissom afb	40.657	-86.145	4	0
IN	groveland	39.762	-86.723	1	0
IN	groverton	41.376	-86.506	1	0
IN	gwynneville	39.662	-85.649	0	0
IN	hagerstown	39.915	-85.154	1	1
IN	hamburg	39.382	-85.252	0	0
IN	hamilton	41.54	-84.92	2	1
IN	hamlet	41.379	-86.583	1	1
IN	hammond	41.619	-87.495	23	1
IN	hanna	41.412	-86.779	1	0
IN	hanover	38.707	-85.467	2	1
